Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct
62520980,09/21/2024 06:47:00 PM,09/21/2024 06:47:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11215,8 AVENUE,8 AVENUE,3 STREET,4 STREET,,,BLOCKFACE,BROOKLYN,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,09/21/2024 06:47:00 PM,06 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
16793027,06/03/2010 12:35:00 PM,06/03/2010 12:35:00 PM,DSNY,Department of Sanitation,Literature Request,RECYCLING CHECKLIST FLYER E/S,Other,11222,,,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,06/03/2010 12:00:00 AM,01 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
16866011,06/14/2010 10:00:00 AM,06/14/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,RECYCLING CHECKLIST REMOVABLE STICKER,Other,10457,,,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,06/14/2010 12:00:00 AM,03 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,,,,,,,
16804967,06/05/2010 11:28:00 AM,06/07/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,10014,,,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,06/07/2010 12:00:00 AM,02 MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,,,,,,,,
61486889,06/15/2024 09:04:00 PM,06/15/2024 10:17:59 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11412,LINDEN BOULEVARD,LINDEN BOULEVARD,193 STREET,194 STREET,193 STREET,194 STREET,BLOCKFACE,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/15/2024 10:18:02 PM,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16719846,05/24/2010 11:57:19 AM,05/28/2010 04:10:05 PM,DHS,DHS Advantage Programs,DHS Advantage - Tenant,Other Issue,Tenant Address,11691,,,,,,,ADDRESS,FAR ROCKAWAY,,N/A,Closed,06/01/2010 08:07:44 AM,The Department of Homeless Services attempted to contact you for additional information but has been unable to reach you.,05/28/2010 04:10:05 PM,14 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16784736,06/02/2010 11:51:00 AM,06/02/2010 11:51:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,KINGS HWY,FOSTER AVE,INTERSECTION,,,N/A,Closed,,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",06/01/2010 12:00:00 AM,Unspecified BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
16733265,05/25/2010 08:07:00 AM,05/25/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,DIGEST OF CODES,Other,10002,,,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,05/25/2010 12:00:00 AM,03 MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,,,,,,,,
16825570,06/08/2010 01:21:00 PM,06/08/2010 01:21:00 PM,DSNY,Department of Sanitation,Literature Request,RECYCLING AREA DECAL,Other,11361,,,,,,,ADDRESS,BAYSIDE,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,06/08/2010 12:00:00 AM,11 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16789239,06/03/2010 10:59:57 AM,06/04/2010 03:32:34 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,10452,,,,,,,,BRONX,,N/A,Closed,06/06/2010 10:59:57 AM,The Department of Parks and Recreation has completed the requested work order and corrected the problem.,06/04/2010 03:32:34 PM,Unspecified BRONX,,BRONX,,,PHONE,Grant Park,BRONX,,,,,,,,,,,,,,,,
16793875,06/03/2010 07:54:00 AM,06/29/2010 12:00:00 PM,DSNY,Department of Sanitation,Vacant Lot,8 Request to Clean Vacant Lot,Lot,,66 STREET,66 STREET,BAY PARKWAY,,,,,,,N/A,Closed,,The Department of Sanitation cleaned the location.,06/29/2010 12:00:00 AM,11 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
16709634,05/21/2010 03:12:19 PM,05/28/2010 12:00:00 AM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,,201 STERLING PLACE,STERLING PLACE,,,,,,,,N/A,Closed,,The Department of Buildings investigated this complaint and issued a violation.,05/28/2010 12:00:00 AM,Unspecified BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
16885322,06/17/2010 10:58:38 AM,06/23/2010 04:13:08 PM,DOF,Property Exec Office,DOF Property - Owner Issue,Billing Name Incorrect,Property Address,11378,,,,,,,ADDRESS,MASPETH,,N/A,Closed,06/27/2010 10:58:38 AM,See notes.,06/23/2010 04:13:08 PM,05 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16753993,05/28/2010 09:41:42 AM,05/28/2010 04:36:05 PM,DOF,Revenue Accounting,DOF Parking - Payment Issue,Card - Charged Twice,N/A,,,,,,,,,,,N/A,Closed,06/11/2010 10:29:52 AM,See notes.,05/28/2010 04:36:05 PM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
16829799,06/09/2010 02:07:29 PM,06/17/2010 11:59:27 AM,DHS,DHS Advantage Programs,DHS Advantage - Tenant,Other Issue,Tenant Address,10456,,,,,,,ADDRESS,BRONX,,N/A,Closed,06/17/2010 07:46:24 AM,See notes.,06/17/2010 11:59:27 AM,04 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,,,,,,,
16770549,06/01/2010 12:23:27 PM,06/03/2010 12:42:39 PM,DHS,DHS Advantage Programs,DHS Advantage - Tenant,Other Issue,Tenant Address,10453,,,,,,,ADDRESS,BRONX,,N/A,Closed,06/09/2010 09:49:55 AM,The Department of Homeless Services has authorized a lease renewal.,06/03/2010 12:42:39 PM,05 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,,,,,,,
16819167,06/07/2010 08:22:00 AM,06/07/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11418,,,,,,,ADDRESS,RICHMOND HILL,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,06/07/2010 12:00:00 AM,09 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
61357874,06/01/2024 11:46:00 AM,06/04/2024 02:13:00 AM,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,SUTTER AVENUE,SUTTER AVENUE,INTERSECTION,,,DSNY Garage,Closed,,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,06/04/2024 12:00:00 PM,05 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
16720458,05/24/2010 12:04:31 PM,05/25/2010 12:19:15 PM,DOF,Property Exec Office,DOF Property - Owner Issue,Billing Address Incorrect,Property Address,11375,,,,,,,ADDRESS,FOREST HILLS,,N/A,Closed,06/03/2010 12:04:31 PM,See notes.,05/25/2010 12:19:15 PM,06 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16787749,06/03/2010 01:33:59 PM,06/10/2010 12:15:36 PM,DHS,DHS Advantage Programs,DHS Advantage - Tenant,Other Issue,Tenant Address,11209,,,,,,,ADDRESS,BROOKLYN,,N/A,Closed,06/11/2010 12:12:06 PM,The Department of Homeless Services has addressed the payment issue.,06/10/2010 12:15:36 PM,10 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
16813827,06/07/2010 04:29:56 PM,06/08/2010 05:36:27 PM,DHS,DHS Advantage Programs,DHS Advantage - Tenant,Other Issue,Tenant Address,10459,,,,,,,ADDRESS,BRONX,,N/A,Closed,06/15/2010 08:54:35 AM,The Department of Homeless Services has addressed the payment issue.,06/08/2010 05:36:27 PM,02 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,,,,,,,
16847769,06/11/2010 01:14:00 PM,06/11/2010 01:14:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11354,,,,,,,ADDRESS,FLUSHING,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,06/11/2010 12:00:00 AM,07 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16877679,06/16/2010 12:58:34 PM,06/24/2010 09:33:47 AM,DOF,Property Exec Office,DOF Property - Owner Issue,Billing Name Incorrect,Property Address,11367,,,,,,,ADDRESS,FLUSHING,,N/A,Closed,06/26/2010 12:58:34 PM,See notes.,06/24/2010 09:33:47 AM,08 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16876168,06/16/2010 02:42:34 PM,06/22/2010 04:39:14 PM,DOF,Property Exec Office,DOF Property - Owner Issue,Billing Address Incorrect,Property Address,11365,,,,,,,ADDRESS,FRESH MEADOWS,,N/A,Closed,06/26/2010 02:42:34 PM,See notes.,06/22/2010 04:39:14 PM,08 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16885058,06/17/2010 09:47:37 AM,06/30/2010 11:58:28 AM,DOF,Refunds and Adjustments,DOF Parking - Payment Issue,Mailed - Not Reflected,N/A,,,,,,,,,,,N/A,Closed,06/22/2010 09:47:37 AM,See notes.,06/30/2010 11:58:28 AM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
16770521,06/01/2010 05:48:03 PM,06/22/2010 12:37:09 PM,TLC,Correspondence - Taxi and Limousine Commission,Taxi Compliment,Driver Compliment,N/A,,,,,,,,,,,N/A,Closed,,The Taxi and Limousine Commission sent you a thank you letter for complimenting a taxi cab driver.,06/22/2010 12:37:09 PM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
16706959,05/21/2010 09:51:20 AM,05/21/2010 12:29:16 PM,DOF,Property Exec Office,DOF Property - Owner Issue,Billing Address Incorrect,Property Address,10012,,,,,,,ADDRESS,NEW YORK,,N/A,Closed,05/31/2010 09:51:20 AM,See notes.,05/21/2010 12:29:16 PM,02 MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,,,,,,,,
16885932,06/17/2010 01:10:35 PM,06/23/2010 02:16:48 PM,DOF,Property Exec Office,DOF Property - Owner Issue,Billing Name Incorrect,Property Address,11230,,,,,,,ADDRESS,BROOKLYN,,N/A,Closed,06/27/2010 01:10:35 PM,See notes.,06/23/2010 02:16:48 PM,14 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
16776217,06/01/2010 03:01:00 PM,07/07/2010 12:00:00 PM,DSNY,Department of Sanitation,Vacant Lot,8 Request to Clean Vacant Lot,Lot,,EAST 139 STREET,EAST 139 STREET,CYPRESS AVENUE,,,,,,,N/A,Closed,,The Department of Sanitation cleaned the location.,07/07/2010 12:00:00 AM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
16782983,06/02/2010 06:21:00 PM,06/03/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,ILLEGAL DUMPING TIPS FORM,Other,11417,,,,,,,ADDRESS,OZONE PARK,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,06/03/2010 12:00:00 AM,10 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16718215,05/23/2010 11:47:00 AM,05/24/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,10306,,,,,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,05/24/2010 06:53:00 AM,03 STATEN ISLAND,,STATEN ISLAND,,,PHONE,Unspecified,STATEN ISLAND,,,,,,,,,,,,,,,,
16714846,05/22/2010 08:50:00 AM,05/25/2010 11:34:00 AM,DOT,Department of Transportation,Street Light Condition,Lamppost Missing,,,LONG ISL EXPY,LONG ISL EXPY,MAIN ST,,,,,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,05/25/2010 12:00:00 AM,Unspecified QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16869582,06/15/2010 03:03:19 PM,06/21/2010 02:12:23 PM,DOF,RPIE Unit,DOF Property - RPIE Issue,Filing and Technical Issues,Property Address,11419,,,,,,,ADDRESS,SOUTH RICHMOND HILL,,N/A,Closed,06/22/2010 03:03:19 PM,The Department of Finance resolved this issue.,06/21/2010 02:12:23 PM,09 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16811022,06/07/2010 09:45:38 AM,06/07/2010 12:29:13 PM,HPD,Department of Housing Preservation and Development,HPD Literature Request,Tenant and Landlord Disputes Brochure - English,,,,,,,,,,,,N/A,Closed,06/14/2010 12:28:45 PM,"The literature has been mailed. If it has not been received, please request it again from 311.",06/07/2010 12:29:13 PM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
16783579,06/02/2010 08:12:00 PM,06/03/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11203,,,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,06/03/2010 12:00:00 AM,17 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
16748758,05/26/2010 10:36:00 AM,05/26/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,DIGEST OF CODES,Other,10016,,,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,05/26/2010 12:00:00 AM,05 MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,,,,,,,,
16722353,05/24/2010 09:28:16 AM,05/25/2010 10:28:32 AM,DOF,Adjudication - Hearing by Mail,DOF Parking - Request Status,Status of Hearing,N/A,,,,,,,,,,,N/A,Closed,06/14/2010 09:28:16 AM,See notes.,05/25/2010 10:28:32 AM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
16785181,06/02/2010 12:43:00 PM,06/02/2010 12:43:00 PM,DSNY,Department of Sanitation,Literature Request,GRAFFITI WAIVER,Other,,,,,,,,,,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,06/02/2010 12:00:00 AM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
16709262,05/21/2010 11:21:00 AM,05/21/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,RECYCLING BLDG POSTER E/S,Other,,,,,,,,,,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,05/21/2010 12:00:00 AM,04 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16748388,05/26/2010 03:18:00 PM,05/26/2010 03:18:00 PM,DSNY,Department of Sanitation,Literature Request,DIGEST OF CODES,Other,11417,,,,,,,ADDRESS,OZONE PARK,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,05/26/2010 12:00:00 AM,10 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16720139,05/24/2010 04:13:17 PM,06/10/2010 04:18:49 PM,DOF,Refunds and Adjustments,DOF Parking - Payment Issue,Waive Penalty for Late Payment,N/A,,,,,,,,,,,N/A,Closed,05/31/2010 04:13:17 PM,See notes.,06/10/2010 04:18:49 PM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
16720745,05/24/2010 12:26:11 PM,05/25/2010 04:06:27 PM,DOF,Property Exec Office,DOF Property - Owner Issue,Billing Address Incorrect,Property Address,11375,,,,,,,ADDRESS,FOREST HILLS,,N/A,Closed,06/03/2010 12:26:11 PM,See notes.,05/25/2010 04:06:27 PM,06 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16750578,05/26/2010 07:13:00 AM,05/26/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,SAFEGUARD YOUR HOME/HARMFUL PRODUCTS,Other,,,,,,,,,,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,05/26/2010 12:00:00 AM,11 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,,,,,,,
16810534,06/07/2010 02:45:03 PM,06/22/2010 04:41:19 PM,DOF,Refunds and Adjustments,DOF Parking - Payment Issue,Status of Payment Adjustment,N/A,,,,,,,,,,,N/A,Closed,06/12/2010 02:45:03 PM,See notes.,06/22/2010 04:41:19 PM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
16778919,06/02/2010 12:36:49 PM,06/03/2010 05:28:28 PM,DHS,DHS Advantage Programs,DHS Advantage - Tenant,Other Issue,Tenant Address,10472,,,,,,,ADDRESS,BRONX,,N/A,Closed,06/10/2010 09:06:03 AM,See notes.,06/03/2010 05:28:28 PM,09 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,,,,,,,
16805356,06/05/2010 11:21:00 AM,06/07/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,RECYCLING CHECKLIST FLYER E/S,Other,10466,,,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,06/07/2010 12:00:00 AM,12 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,,,,,,,
16724474,05/24/2010 01:47:00 PM,05/24/2010 01:47:00 PM,DSNY,Department of Sanitation,Literature Request,RECYCLING CHECKLIST FLYER E/S,Other,11412,,,,,,,ADDRESS,SAINT ALBANS,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,05/24/2010 02:47:00 PM,12 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16729769,05/25/2010 09:37:44 AM,06/10/2010 11:33:01 AM,DOF,Refunds and Adjustments,DOF Parking - Payment Issue,Status of Payment Adjustment,N/A,,,,,,,,,,,N/A,Closed,05/30/2010 09:37:44 AM,See notes.,06/10/2010 11:33:02 AM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
16748204,05/27/2010 03:07:31 PM,05/28/2010 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,,130-41 124 STREET,124 STREET,,,,,,,,N/A,Closed,,The Department of Buildings investigated this complaint and removed the stop work order.,05/28/2010 12:00:00 AM,Unspecified QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16724212,05/24/2010 12:37:00 PM,05/24/2010 12:37:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,11377,,,,,,,ADDRESS,WOODSIDE,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,05/24/2010 01:10:00 PM,02 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16809208,06/06/2010 09:19:00 PM,06/07/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,11230,,,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,06/07/2010 12:00:00 AM,14 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
16750860,05/26/2010 02:59:00 PM,05/26/2010 02:59:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,,,,,,,,,,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,05/26/2010 12:00:00 AM,11 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
16860512,06/14/2010 09:49:08 AM,06/14/2010 01:19:13 PM,DOF,Property Exec Office,DOF Property - Owner Issue,Billing Name Incorrect,Property Address,10472,,,,,,,ADDRESS,BRONX,,N/A,Closed,06/24/2010 09:49:08 AM,See notes.,06/14/2010 01:19:13 PM,09 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,,,,,,,
16735275,05/26/2010 10:45:34 AM,06/02/2010 12:45:46 PM,DOF,Revenue Accounting,DOF Parking - Payment Issue,Card - No DOF Confirmation Number Issued,N/A,,,,,,,,,,,N/A,Closed,06/09/2010 03:16:04 PM,See notes.,06/02/2010 12:45:46 PM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
16829595,06/09/2010 10:15:51 AM,06/10/2010 11:23:24 AM,DHS,DHS Advantage Programs,DHS Advantage - Tenant,Lease Expiring,Tenant Address,11206,,,,,,,ADDRESS,BROOKLYN,,N/A,Closed,06/17/2010 07:44:02 AM,See notes.,06/10/2010 11:23:24 AM,03 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
61523486,06/18/2024 06:21:22 AM,06/18/2024 06:27:36 AM,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,,Closed,,The Police Department visited the location and no Encampment was found.,06/18/2024 06:27:40 AM,Unspecified QUEENS,,QUEENS,1037496,194540,MOBILE,Unspecified,QUEENS,,,,E,,,Mezzanine,40.700483936544096,-73.80796930845322,"(40.700483936544096, -73.80796930845322)",24670,41,3,6,61,61
16877481,06/16/2010 11:47:48 AM,06/22/2010 05:39:38 PM,DHS,DHS Advantage Programs,DHS Advantage -Landlord/Broker,Lease Renewal Question,Tenant Address,10466,,,,,,,ADDRESS,BRONX,,N/A,Closed,06/24/2010 10:01:54 AM,See notes.,06/22/2010 05:39:38 PM,12 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,,,,,,,
16708886,05/21/2010 09:27:00 AM,05/21/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,,,,,,,,,,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,05/21/2010 12:00:00 AM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
16721748,05/24/2010 09:39:32 AM,05/28/2010 03:50:00 PM,DHS,DHS Advantage Programs,DHS Advantage - Tenant,Lease Expiring,Tenant Address,11221,,,,,,,ADDRESS,BROOKLYN,,N/A,Closed,06/01/2010 08:05:36 AM,The issue is not within the jurisdiction of the Department of Homeless Services.,05/28/2010 03:50:00 PM,04 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
16725318,05/24/2010 07:04:00 AM,05/24/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11368,,,,,,,ADDRESS,CORONA,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,05/24/2010 07:30:00 AM,04 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16818899,06/07/2010 02:19:32 PM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,11378,59-25 63 STREET,63 STREET,59 AVENUE,59 DRIVE,,,ADDRESS,MASPETH,,N/A,Closed,,,06/20/2023 11:56:32 AM,05 QUEENS,4027550014,QUEENS,1011584,201264,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.719057686892135,-73.90139303199878,"(40.719057686892135, -73.90139303199878)",14788,54,3,34,62,62
16835922,06/10/2010 10:56:32 AM,06/17/2010 02:59:44 PM,DHS,DHS Advantage Programs,DHS Advantage -Landlord/Broker,Payment Not Received from DHS,Tenant Address,11212,,,,,,,ADDRESS,BROOKLYN,,N/A,Closed,06/18/2010 09:41:24 AM,See notes.,06/17/2010 02:59:44 PM,16 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
16725437,05/24/2010 07:18:00 AM,05/24/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,RECYCLING CHECKLIST FLYER E/S,Other,11436,,,,,,,ADDRESS,JAMAICA,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,05/24/2010 07:30:00 AM,12 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
16845840,06/11/2010 01:45:50 PM,06/16/2010 11:52:53 AM,DOF,Revenue Accounting,DOF Parking - Payment Issue,Card - No DOF Confirmation Number Issued,N/A,,,,,,,,,,,N/A,Closed,06/28/2010 10:34:07 AM,See notes.,06/16/2010 11:52:53 AM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
16818633,06/07/2010 08:33:00 AM,06/07/2010 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,DIGEST OF CODES,Other,10452,,,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation mailed the literature. Please allow one week for delivery.,06/07/2010 12:00:00 AM,04 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,,,,,,,
